=== periodic ===
test_name cover_breslauer.e cover_maxgap.e cover_maxgap_static_mem.e cover_nlogn.e cover_recursive.e
periodic_10000000_10_1.in 0.1201791763305664 0.6011471748352051 0.6859316825866699 0.11235451698303223 0.10275936126708984
periodic_10000000_10_10.in 0.26403021812438965 0.3243143558502197 0.39987707138061523 0.06031370162963867 0.060547828674316406
periodic_10000000_10_100.in 0.2623121738433838 0.309643030166626 0.38912034034729004 0.06209373474121094 0.05709671974182129
periodic_10000000_10_1000.in 0.29515814781188965 0.29221439361572266 0.38109922409057617 0.06001734733581543 0.05597734451293945
periodic_10000000_10_100000.in 0.2596859931945801 0.29216551780700684 0.36797404289245605 0.05955624580383301 0.05674147605895996
periodic_10000000_10_1000000.in 0.25109314918518066 0.2936975955963135 0.37808847427368164 0.062491416931152344 0.06291437149047852
periodic_10000000_10_3.in 0.2528049945831299 0.3584301471710205 0.4617435932159424 0.06978392601013184 0.06107831001281738
periodic_10000000_26_1.in 0.25887298583984375 0.5568954944610596 0.6531317234039307 0.11503815650939941 0.10119366645812988
periodic_10000000_26_10.in 0.23937320709228516 0.31934475898742676 0.39498186111450195 0.06137418746948242 0.0587315559387207
periodic_10000000_26_100.in 0.23720526695251465 0.30040621757507324 0.3832223415374756 0.06171989440917969 0.05561518669128418
periodic_10000000_26_1000.in 0.29096031188964844 0.2867875099182129 0.3703625202178955 0.05968451499938965 0.05602097511291504
periodic_10000000_26_100000.in 0.24910783767700195 0.2848057746887207 0.3646268844604492 0.06096315383911133 0.05921792984008789
periodic_10000000_26_1000000.in 0.23244643211364746 0.28625965118408203 0.36701178550720215 0.06155681610107422 0.061025381088256836
periodic_10000000_26_3.in 0.2613232135772705 0.36683082580566406 0.45131635665893555 0.06965065002441406 0.0617825984954834
periodic_10000000_2_1.in 0.2581515312194824 0.5482358932495117 0.6327581405639648 0.11389827728271484 0.10512995719909668
periodic_10000000_2_10.in 0.25307393074035645 0.31430602073669434 0.3905670642852783 0.0630185604095459 0.05856657028198242
periodic_10000000_2_100.in 0.26188039779663086 0.3048372268676758 0.37427520751953125 0.06366968154907227 0.05742287635803223
periodic_10000000_2_1000.in 0.305952787399292 0.2958240509033203 0.37048959732055664 0.06000185012817383 0.05623912811279297
periodic_10000000_2_100000.in 0.2582261562347412 0.29523634910583496 0.3864586353302002 0.05909299850463867 0.0582582950592041
periodic_10000000_2_1000000.in 0.26386499404907227 0.29899168014526367 0.38141918182373047 0.0663919448852539 0.06721305847167969
periodic_10000000_2_3.in 0.2528045177459717 0.3853893280029297 0.44687414169311523 0.06950163841247559 0.06368398666381836
periodic_10000000_3_1.in 0.24457836151123047 0.5485892295837402 0.6416513919830322 0.11272811889648438 0.10107183456420898
periodic_10000000_3_10.in 0.33083128929138184 0.3165700435638428 0.38040637969970703 0.06335616111755371 0.058241844177246094
periodic_10000000_3_100.in 0.2534611225128174 0.3225839138031006 0.42929673194885254 0.0689859390258789 0.06367778778076172
periodic_10000000_3_1000.in 0.24471592903137207 0.3093221187591553 0.3548450469970703 0.060916900634765625 0.058843374252319336
periodic_10000000_3_100000.in 0.23991608619689941 0.28234338760375977 0.3788111209869385 0.06093335151672363 0.05794501304626465
periodic_10000000_3_1000000.in 0.23435735702514648 0.28528475761413574 0.357607364654541 0.0663444995880127 0.06606459617614746
periodic_10000000_3_3.in 0.31908559799194336 0.3569176197052002 0.44040942192077637 0.0679328441619873 0.062456369400024414
periodic_10000000_4_1.in 0.262770414352417 0.5502231121063232 0.625152587890625 0.11238622665405273 0.10160470008850098
periodic_10000000_4_10.in 0.24248600006103516 0.3281283378601074 0.3885221481323242 0.06255483627319336 0.06372785568237305
periodic_10000000_4_100.in 0.2576577663421631 0.31105661392211914 0.3575582504272461 0.06558632850646973 0.059984445571899414
periodic_10000000_4_1000.in 0.24625062942504883 0.3254067897796631 0.37897205352783203 0.060608863830566406 0.05820107460021973
periodic_10000000_4_100000.in 0.2606773376464844 0.2893550395965576 0.3703746795654297 0.07833719253540039 0.06035637855529785
periodic_10000000_4_1000000.in 0.23905730247497559 0.32936787605285645 0.3924591541290283 0.06932473182678223 0.06900858879089355
periodic_10000000_4_3.in 0.26964855194091797 0.39152956008911133 0.4445962905883789 0.08765530586242676 0.07006406784057617
periodic_10000000_62_1.in 0.2602832317352295 0.5522127151489258 0.6600587368011475 0.11176371574401855 0.10384988784790039
periodic_10000000_62_10.in 0.26822876930236816 0.3749973773956299 0.4491574764251709 0.06637763977050781 0.06347274780273438
periodic_10000000_62_100.in 0.24347329139709473 0.30625438690185547 0.3786303997039795 0.06470584869384766 0.056989431381225586
periodic_10000000_62_1000.in 0.250154972076416 0.27719664573669434 0.3224620819091797 0.07186579704284668 0.059636831283569336
periodic_10000000_62_100000.in 0.250840425491333 0.30123472213745117 0.39197874069213867 0.05624985694885254 0.057405710220336914
periodic_10000000_62_1000000.in 0.22530531883239746 0.271914005279541 0.32807207107543945 0.06055760383605957 0.05987286567687988
periodic_10000000_62_3.in 0.2664647102355957 0.39055848121643066 0.42995429039001465 0.06719183921813965 0.06175661087036133
periodic_1000000_10_1.in 0.0616152286529541 0.06722187995910645 0.19281005859375 0.011861324310302734 0.010914325714111328
periodic_1000000_10_10.in 0.0437624454498291 0.03470110893249512 0.1680905818939209 0.00689697265625 0.007188320159912109
periodic_1000000_10_100.in 0.04686379432678223 0.03335690498352051 0.166032075881958 0.008286476135253906 0.006634712219238281
periodic_1000000_10_1000.in 0.042723894119262695 0.033590078353881836 0.16866493225097656 0.006670475006103516 0.006590366363525391
periodic_1000000_10_10000.in 0.04145097732543945 0.03762388229370117 0.16440844535827637 0.006969451904296875 0.006440639495849609
periodic_1000000_10_100000.in 0.0389094352722168 0.030117273330688477 0.1666114330291748 0.008209943771362305 0.0067098140716552734
periodic_1000000_10_3.in 0.05479788780212402 0.04871869087219238 0.17352867126464844 0.008014678955078125 0.008306741714477539
periodic_1000000_26_1.in 0.040955543518066406 0.058526039123535156 0.19881105422973633 0.012885332107543945 0.010942459106445312
periodic_1000000_26_10.in 0.05010819435119629 0.05140328407287598 0.17064952850341797 0.007225990295410156 0.0070722103118896484
periodic_1000000_26_100.in 0.07094311714172363 0.05134153366088867 0.16904044151306152 0.00688934326171875 0.008064985275268555
periodic_1000000_26_1000.in 0.04092240333557129 0.03991580009460449 0.16404247283935547 0.006933450698852539 0.006281852722167969
periodic_1000000_26_10000.in 0.052755117416381836 0.04511308670043945 0.16192150115966797 0.006628751754760742 0.007549762725830078
periodic_1000000_26_100000.in 0.05792498588562012 0.03420376777648926 0.1654980182647705 0.007791996002197266 0.007116794586181641
periodic_1000000_26_3.in 0.11976385116577148 0.046039581298828125 0.17247366905212402 0.007987737655639648 0.006834268569946289
periodic_1000000_2_1.in 0.09472036361694336 0.06908249855041504 0.19358110427856445 0.011841297149658203 0.010520219802856445
periodic_1000000_2_10.in 0.06571364402770996 0.05646944046020508 0.16963553428649902 0.006815671920776367 0.00773310661315918
periodic_1000000_2_100.in 0.055675506591796875 0.05064129829406738 0.16687989234924316 0.006806612014770508 0.006654262542724609
periodic_1000000_2_1000.in 0.08672332763671875 0.042197227478027344 0.1671755313873291 0.0065288543701171875 0.006581783294677734
periodic_1000000_2_10000.in 0.06447768211364746 0.038605690002441406 0.16663670539855957 0.006685972213745117 0.006424427032470703
periodic_1000000_2_100000.in 0.09354043006896973 0.04759645462036133 0.1659853458404541 0.00751495361328125 0.008144617080688477
periodic_1000000_2_3.in 0.08073043823242188 0.0502164363861084 0.16983246803283691 0.007748842239379883 0.008212566375732422
periodic_1000000_3_1.in 0.08864259719848633 0.07692432403564453 0.19318294525146484 0.01302194595336914 0.01117849349975586
periodic_1000000_3_10.in 0.08557462692260742 0.04377603530883789 0.16789674758911133 0.0073583126068115234 0.006966352462768555
periodic_1000000_3_100.in 0.09420180320739746 0.05885910987854004 0.1682882308959961 0.006705522537231445 0.006655693054199219
periodic_1000000_3_1000.in 0.07168149948120117 0.05483531951904297 0.1712636947631836 0.006813526153564453 0.00662684440612793
periodic_1000000_3_10000.in 0.09599041938781738 0.0347752571105957 0.16676878929138184 0.006783246994018555 0.006486177444458008
periodic_1000000_3_100000.in 0.0728156566619873 0.047477006912231445 0.16730880737304688 0.007588624954223633 0.007548809051513672
periodic_1000000_3_3.in 0.09939765930175781 0.05180931091308594 0.17054176330566406 0.008260965347290039 0.007065534591674805
periodic_1000000_4_1.in 0.08299040794372559 0.06816434860229492 0.1922130584716797 0.013010978698730469 0.011077404022216797
periodic_1000000_4_10.in 0.0679776668548584 0.04425406455993652 0.16730427742004395 0.008670568466186523 0.007109642028808594
periodic_1000000_4_100.in 0.10722517967224121 0.042426347732543945 0.16276073455810547 0.00691676139831543 0.00759434700012207
periodic_1000000_4_1000.in 0.06947493553161621 0.053179264068603516 0.1669003963470459 0.008019447326660156 0.006632089614868164
periodic_1000000_4_10000.in 0.0614778995513916 0.042407989501953125 0.1658933162689209 0.0071604251861572266 0.006697177886962891
periodic_1000000_4_100000.in 0.10339760780334473 0.04754948616027832 0.1646127700805664 0.0090179443359375 0.007284641265869141
periodic_1000000_4_3.in 0.05022382736206055 0.07088899612426758 0.19303131103515625 0.011490583419799805 0.011066436767578125
periodic_1000000_62_1.in 0.09983253479003906 0.06667208671569824 0.19408488273620605 0.01255488395690918 0.010768651962280273
periodic_1000000_62_10.in 0.060605764389038086 0.042775630950927734 0.16977238655090332 0.006864070892333984 0.00812530517578125
periodic_1000000_62_100.in 0.10195779800415039 0.04798293113708496 0.1693592071533203 0.006967067718505859 0.00655817985534668
periodic_1000000_62_1000.in 0.06470704078674316 0.04178977012634277 0.16445112228393555 0.0068035125732421875 0.006591320037841797
periodic_1000000_62_10000.in 0.08304095268249512 0.041735172271728516 0.16572999954223633 0.006913423538208008 0.006506204605102539
periodic_1000000_62_100000.in 0.07912492752075195 0.04459524154663086 0.17157721519470215 0.007063388824462891 0.00701451301574707
periodic_1000000_62_3.in 0.07758355140686035 0.04907655715942383 0.17437243461608887 0.007500171661376953 0.00757908821105957
periodic_11000000_10_1.in 0.3064417839050293 0.5942807197570801 0.653048038482666 0.12119340896606445 0.11102294921875
periodic_11000000_10_10.in 0.29703521728515625 0.34585118293762207 0.3950929641723633 0.0668025016784668 0.06412029266357422
periodic_11000000_10_100.in 0.25386548042297363 0.31326770782470703 0.3847827911376953 0.0667104721069336 0.0633854866027832
periodic_11000000_10_1000.in 0.27533817291259766 0.30676889419555664 0.3721733093261719 0.06379270553588867 0.06359982490539551
periodic_11000000_10_110000.in 0.27285170555114746 0.2972726821899414 0.3542189598083496 0.06409764289855957 0.06440615653991699
periodic_11000000_10_1100000.in 0.2600672245025635 0.30638909339904785 0.3544011116027832 0.0677938461303711 0.06920337677001953
periodic_11000000_10_3.in 0.26706624031066895 0.39006829261779785 0.4460413455963135 0.07451057434082031 0.06946802139282227
periodic_11000000_26_1.in 0.26343679428100586 0.5903968811035156 0.6663856506347656 0.1260533332824707 0.11420035362243652
periodic_11000000_26_10.in 0.2792391777038574 0.33330750465393066 0.3807399272918701 0.06699395179748535 0.06326484680175781
periodic_11000000_26_100.in 0.35236454010009766 0.31943511962890625 0.35550594329833984 0.06648993492126465 0.06263256072998047
periodic_11000000_26_1000.in 0.2704806327819824 0.29723191261291504 0.3498408794403076 0.06460762023925781 0.06267333030700684
periodic_11000000_26_110000.in 0.26804518699645996 0.3001682758331299 0.35847020149230957 0.06402158737182617 0.06264758110046387
periodic_11000000_26_1100000.in 0.2488114833831787 0.30145764350891113 0.33788466453552246 0.06577873229980469 0.06510090827941895
periodic_11000000_26_3.in 0.2630143165588379 0.3876326084136963 0.4457120895385742 0.07562923431396484 0.06840181350708008
periodic_11000000_2_1.in 0.2671644687652588 0.5917298793792725 0.6585171222686768 0.12123417854309082 0.1120307445526123
periodic_11000000_2_10.in 0.26483726501464844 0.3393368721008301 0.39104127883911133 0.07040596008300781 0.06282329559326172
periodic_11000000_2_100.in 0.2695138454437256 0.32581067085266113 0.37049174308776855 0.06718206405639648 0.06133913993835449
periodic_11000000_2_1000.in 0.2562434673309326 0.3225440979003906 0.3706340789794922 0.06423187255859375 0.06121206283569336
periodic_11000000_2_110000.in 0.27224302291870117 0.31443214416503906 0.3748815059661865 0.06319999694824219 0.06252694129943848
periodic_11000000_2_1100000.in 0.27370429039001465 0.31991004943847656 0.37122440338134766 0.07289361953735352 0.07121992111206055
periodic_11000000_2_3.in 0.3363003730773926 0.3877747058868408 0.444246768951416 0.0738532543182373 0.06697940826416016
periodic_11000000_3_1.in 0.26053285598754883 0.5842950344085693 0.6483712196350098 0.12401175498962402 0.11215043067932129
periodic_11000000_3_10.in 0.28256702423095703 0.33315467834472656 0.38413023948669434 0.06902933120727539 0.06429052352905273
periodic_11000000_3_100.in 0.26574254035949707 0.32027220726013184 0.33803534507751465 0.06959676742553711 0.06085634231567383
periodic_11000000_3_1000.in 0.27808690071105957 0.30385255813598633 0.346660852432251 0.0634760856628418 0.062050580978393555
periodic_11000000_3_110000.in 0.2841944694519043 0.3068399429321289 0.34931492805480957 0.06472969055175781 0.06281328201293945
periodic_11000000_3_1100000.in 0.2505526542663574 0.3180828094482422 0.34886789321899414 0.07361769676208496 0.07460856437683105
periodic_11000000_3_3.in 0.27478718757629395 0.38362622261047363 0.4398844242095947 0.07453560829162598 0.06657052040100098
periodic_11000000_4_1.in 0.2826378345489502 0.5940439701080322 0.6557037830352783 0.11934590339660645 0.11105561256408691
periodic_11000000_4_10.in 0.26181983947753906 0.3238182067871094 0.3781468868255615 0.06854462623596191 0.06386876106262207
periodic_11000000_4_100.in 0.28199148178100586 0.3183250427246094 0.3472778797149658 0.06753659248352051 0.06617426872253418
periodic_11000000_4_1000.in 0.2720911502838135 0.30232667922973633 0.3333394527435303 0.0634763240814209 0.06327176094055176
periodic_11000000_4_110000.in 0.2725028991699219 0.30239224433898926 0.3294045925140381 0.06372308731079102 0.06127524375915527
periodic_11000000_4_1100000.in 0.27666163444519043 0.3004019260406494 0.3315896987915039 0.07059597969055176 0.06840324401855469
periodic_11000000_4_3.in 0.31748461723327637 0.38510727882385254 0.43105363845825195 0.07275533676147461 0.06699347496032715
periodic_11000000_62_1.in 0.26416659355163574 0.583620548248291 0.6387343406677246 0.12071752548217773 0.1108846664428711
periodic_11000000_62_10.in 0.28191423416137695 0.33637309074401855 0.3645296096801758 0.06732058525085449 0.06366634368896484
