=== little_periods ===
test_name cover_breslauer.e cover_maxgap.e cover_maxgap_static_mem.e cover_nlogn.e cover_recursive.e
littleperiod_20000000_4_5.in 0.38863158226013184 0.8058285713195801 0.7069351673126221 0.14733338356018066 0.14264988899230957
littleperiod_20000000_20_9.in 0.3943660259246826 0.7810392379760742 0.6536977291107178 0.1448976993560791 0.13613510131835938
littleperiod_20000000_5_11.in 0.35694336891174316 0.7585701942443848 0.6430087089538574 0.15028929710388184 0.13506126403808594
littleperiod_20000000_10_18.in 0.15670156478881836 0.7537510395050049 0.6415436267852783 0.14282703399658203 0.13366198539733887
littleperiod_20000000_10_11.in 0.1622164249420166 0.8637526035308838 0.6580004692077637 0.14466404914855957 0.13695788383483887
littleperiod_20000000_4_2.in 0.15885043144226074 1.3001203536987305 1.1463749408721924 0.19480395317077637 0.1610567569732666
littleperiod_20000000_4_17.in 0.1648705005645752 0.7622711658477783 0.6779441833496094 0.17414617538452148 0.16022753715515137
littleperiod_20000000_5_3.in 0.42041993141174316 0.9432055950164795 0.8824660778045654 0.23200392723083496 0.16581964492797852
littleperiod_20000000_4_20.in 0.4274928569793701 0.8982946872711182 0.6992166042327881 0.16388320922851562 0.15371012687683105
littleperiod_20000000_2_7.in 0.17572522163391113 0.8821969032287598 0.7360737323760986 0.17641329765319824 0.1647484302520752
littleperiod_20000000_10_1.in 0.18845057487487793 1.3645377159118652 1.2704601287841797 0.20201396942138672 0.16657543182373047
littleperiod_20000000_5_17.in 0.3863189220428467 0.7971739768981934 0.6829373836517334 0.1538386344909668 0.15546774864196777
littleperiod_20000000_2_4.in 0.37813234329223633 0.8902440071105957 0.8127150535583496 0.16160917282104492 0.14858174324035645
littleperiod_20000000_10_17.in 0.43261218070983887 0.8669450283050537 0.680253267288208 0.16252684593200684 0.14627385139465332
littleperiod_20000000_20_12.in 0.4063584804534912 0.9762172698974609 0.683366060256958 0.15394377708435059 0.15301132202148438
littleperiod_20000000_2_15.in 0.3753693103790283 0.8125612735748291 0.6918177604675293 0.14911580085754395 0.1400909423828125
littleperiod_20000000_2_5.in 0.44229984283447266 0.8316328525543213 0.7439262866973877 0.15275359153747559 0.14908409118652344
littleperiod_20000000_3_4.in 0.3957364559173584 0.9330685138702393 0.8012852668762207 0.16813135147094727 0.14493751525878906
littleperiod_20000000_3_11.in 0.4558448791503906 0.7915661334991455 0.687354326248169 0.16284871101379395 0.14336705207824707
littleperiod_20000000_2_13.in 0.38793230056762695 0.7862401008605957 0.6743807792663574 0.1563732624053955 0.14331960678100586
littleperiod_20000000_20_11.in 0.3820815086364746 0.8125433921813965 0.7028121948242188 0.1578671932220459 0.14446401596069336
littleperiod_20000000_2_19.in 0.17845749855041504 0.8146727085113525 0.6872563362121582 0.1637709140777588 0.1502091884613037
littleperiod_20000000_2_10.in 0.7667088508605957 0.8250885009765625 0.7377030849456787 0.14945173263549805 0.14950180053710938
littleperiod_20000000_20_1.in 0.38498926162719727 1.277604579925537 1.2025260925292969 0.20789742469787598 0.17737174034118652
littleperiod_20000000_4_7.in 0.40730977058410645 0.8453094959259033 0.7556724548339844 0.14954209327697754 0.1705169677734375
littleperiod_20000000_5_7.in 0.4389204978942871 0.9312269687652588 0.7381167411804199 0.1583247184753418 0.15726757049560547
littleperiod_20000000_2_6.in 0.4117419719696045 0.8840641975402832 0.7659194469451904 0.15284943580627441 0.13878369331359863
littleperiod_20000000_3_12.in 0.3786194324493408 0.7906429767608643 0.6629664897918701 0.15109872817993164 0.14174246788024902
littleperiod_20000000_10_8.in 0.3922421932220459 0.9507110118865967 0.7753903865814209 0.16528964042663574 0.163557767868042
littleperiod_20000000_3_8.in 0.38902902603149414 0.8574285507202148 0.6936776638031006 0.14841318130493164 0.1424105167388916
littleperiod_20000000_4_14.in 0.37849926948547363 0.7855250835418701 0.644052267074585 0.16070055961608887 0.15265345573425293
littleperiod_20000000_5_15.in 0.40305042266845703 0.760951042175293 0.6426880359649658 0.14638996124267578 0.13880085945129395
littleperiod_20000000_20_10.in 0.3831620216369629 0.8442599773406982 0.7091531753540039 0.15219998359680176 0.14816737174987793
littleperiod_20000000_4_9.in 0.1621394157409668 0.9468183517456055 0.7343428134918213 0.15823841094970703 0.13891911506652832
littleperiod_20000000_2_11.in 0.41953134536743164 0.8986077308654785 0.7332661151885986 0.15105605125427246 0.13875436782836914
littleperiod_20000000_10_13.in 0.38300108909606934 0.8110466003417969 0.6710836887359619 0.1460738182067871 0.14141559600830078
littleperiod_20000000_5_2.in 0.3733508586883545 0.9685657024383545 0.8801414966583252 0.17258071899414062 0.14774656295776367
littleperiod_20000000_10_7.in 0.3933842182159424 0.8094277381896973 0.6859970092773438 0.15005922317504883 0.1399681568145752
littleperiod_20000000_5_13.in 0.4040710926055908 0.8132979869842529 0.6785433292388916 0.15133285522460938 0.13731145858764648
littleperiod_20000000_5_1.in 0.16274404525756836 1.2316129207611084 1.179041862487793 0.20429062843322754 0.16454005241394043
littleperiod_20000000_3_5.in 0.383181095123291 0.804826021194458 0.7234814167022705 0.15484976768493652 0.14365410804748535
littleperiod_20000000_4_13.in 0.16455411911010742 0.7848086357116699 0.6435632705688477 0.15282392501831055 0.1435408592224121
littleperiod_20000000_20_15.in 0.39217591285705566 0.7969441413879395 0.6650702953338623 0.14913582801818848 0.13768720626831055
littleperiod_20000000_4_10.in 0.4425013065338135 0.8204264640808105 0.6810791492462158 0.15058231353759766 0.14069819450378418
littleperiod_20000000_3_3.in 0.38952064514160156 1.2373003959655762 1.164538860321045 0.19655084609985352 0.16524600982666016
littleperiod_20000000_2_9.in 0.380281925201416 0.785822868347168 0.681037425994873 0.1580944061279297 0.14439034461975098
littleperiod_20000000_20_19.in 0.16662859916687012 0.7737388610839844 0.6369526386260986 0.14833879470825195 0.14162015914916992
littleperiod_20000000_2_12.in 0.38966798782348633 0.7904407978057861 0.6951682567596436 0.15526771545410156 0.1376495361328125
littleperiod_20000000_20_4.in 0.3923676013946533 0.847604513168335 0.7231216430664062 0.1584310531616211 0.14381623268127441
littleperiod_20000000_3_7.in 0.16080594062805176 0.7946665287017822 0.6805939674377441 0.1499476432800293 0.1387619972229004
littleperiod_20000000_3_14.in 0.1601247787475586 0.813162088394165 0.6739177703857422 0.15640020370483398 0.14406251907348633
littleperiod_20000000_4_4.in 0.375643253326416 0.8217895030975342 0.7391819953918457 0.16029906272888184 0.14488983154296875
littleperiod_20000000_3_6.in 0.3739309310913086 0.7950093746185303 0.7191059589385986 0.1516704559326172 0.1433570384979248
littleperiod_20000000_3_10.in 0.16002798080444336 0.7863335609436035 0.670396089553833 0.1517353057861328 0.15375375747680664
littleperiod_20000000_5_8.in 0.3885531425476074 0.9311869144439697 0.6990351676940918 0.15403366088867188 0.14830636978149414
littleperiod_20000000_4_16.in 0.3940262794494629 0.8392906188964844 0.7005307674407959 0.1644449234008789 0.17154955863952637
littleperiod_20000000_5_18.in 0.16755080223083496 0.8305771350860596 0.6799352169036865 0.16692590713500977 0.1427750587463379
littleperiod_20000000_3_2.in 0.169539213180542 0.9802708625793457 1.060797929763794 0.1709733009338379 0.14867281913757324
littleperiod_20000000_3_13.in 0.39600181579589844 0.8008022308349609 0.668095588684082 0.1487133502960205 0.13739633560180664
littleperiod_20000000_5_9.in 0.38538455963134766 0.8132991790771484 0.6930079460144043 0.14782118797302246 0.13744115829467773
littleperiod_20000000_5_20.in 0.39233851432800293 0.775122880935669 0.6351120471954346 0.14923334121704102 0.1497342586517334
littleperiod_20000000_4_6.in 0.38631653785705566 0.8016269207000732 0.7303972244262695 0.15412235260009766 0.14443492889404297
