=== random ===
test_name cover_breslauer.e cover_maxgap.e cover_maxgap_static_mem.e cover_nlogn.e cover_recursive.e
rand_10000000_10.in 0.06667304039001465 0.3104100227355957 0.3813939094543457 0.09555459022521973 0.06378340721130371
rand_10000000_2.in 0.09815764427185059 0.3698420524597168 0.42968249320983887 0.1437985897064209 0.0867452621459961
rand_10000000_26.in 0.06001162528991699 0.31246042251586914 0.37308669090270996 0.08559751510620117 0.058351993560791016
rand_10000000_3.in 0.09249663352966309 0.3439760208129883 0.4062948226928711 0.13811659812927246 0.08667564392089844
rand_10000000_4.in 0.08035397529602051 0.32796692848205566 0.38810300827026367 0.12262797355651855 0.07794070243835449
rand_10000000_52.in 0.05897951126098633 0.29537057876586914 0.36745142936706543 0.08439421653747559 0.05661177635192871
rand_10000000_62.in 0.057854652404785156 0.29799604415893555 0.3738424777984619 0.08208394050598145 0.056104183197021484
rand_1000000_10.in 0.007315874099731445 0.032099246978759766 0.20958733558654785 0.010921955108642578 0.007410526275634766
rand_1000000_2.in 0.010885000228881836 0.03774070739746094 0.2180805206298828 0.016252994537353516 0.010285615921020508
rand_1000000_26.in 0.007155895233154297 0.031812429428100586 0.20807361602783203 0.009869098663330078 0.006743431091308594
rand_1000000_3.in 0.010675430297851562 0.036012887954711914 0.21365070343017578 0.01658940315246582 0.010273456573486328
rand_1000000_4.in 0.00913691520690918 0.03317070007324219 0.21158671379089355 0.014200687408447266 0.00944375991821289
rand_1000000_52.in 0.006593465805053711 0.029966115951538086 0.20976734161376953 0.009428262710571289 0.007336616516113281
rand_1000000_62.in 0.006609439849853516 0.029022932052612305 0.20693373680114746 0.009607791900634766 0.006582021713256836
rand_11000000_10.in 0.07065248489379883 0.34661340713500977 0.39615488052368164 0.10593080520629883 0.07074427604675293
rand_11000000_2.in 0.10928034782409668 0.4091780185699463 0.476696252822876 0.17880821228027344 0.10483670234680176
rand_11000000_26.in 0.06888723373413086 0.34404873847961426 0.4025700092315674 0.09836220741271973 0.06364727020263672
rand_11000000_3.in 0.10445332527160645 0.40006279945373535 0.443403959274292 0.17472243309020996 0.10633635520935059
rand_11000000_4.in 0.08932733535766602 0.36273813247680664 0.4119431972503662 0.13547229766845703 0.08798861503601074
rand_11000000_52.in 0.06218409538269043 0.3373246192932129 0.3850431442260742 0.0906217098236084 0.0625758171081543
rand_11000000_62.in 0.06024932861328125 0.3254523277282715 0.3864161968231201 0.08999848365783691 0.06134438514709473
rand_12000000_10.in 0.07519841194152832 0.3844747543334961 0.42420077323913574 0.11400628089904785 0.08003473281860352
rand_12000000_2.in 0.11996626853942871 0.45438528060913086 0.47270679473876953 0.18065190315246582 0.10633301734924316
rand_12000000_26.in 0.06717514991760254 0.36266446113586426 0.40844082832336426 0.10557007789611816 0.06974005699157715
rand_12000000_3.in 0.11167597770690918 0.43718433380126953 0.46953868865966797 0.1999807357788086 0.11105966567993164
rand_12000000_4.in 0.09917330741882324 0.47939515113830566 0.5151321887969971 0.15929889678955078 0.10014820098876953
rand_12000000_52.in 0.06772780418395996 0.36649036407470703 0.4126160144805908 0.09964442253112793 0.06799530982971191
rand_12000000_62.in 0.06755805015563965 0.3558986186981201 0.39167261123657227 0.10882377624511719 0.07306385040283203
rand_13000000_10.in 0.08434009552001953 0.4477672576904297 0.5027880668640137 0.1363847255706787 0.09168767929077148
rand_13000000_2.in 0.1447603702545166 0.6041853427886963 0.6029136180877686 0.19351816177368164 0.12216901779174805
rand_13000000_26.in 0.07305097579956055 0.43376803398132324 0.42546606063842773 0.11039257049560547 0.07660484313964844
rand_13000000_3.in 0.13547396659851074 0.5033974647521973 0.5007920265197754 0.19456791877746582 0.11978864669799805
rand_13000000_4.in 0.11026930809020996 0.45830607414245605 0.4710423946380615 0.17267775535583496 0.11897110939025879
rand_13000000_52.in 0.08424854278564453 0.4448559284210205 0.5113680362701416 0.11036205291748047 0.07382035255432129
rand_13000000_62.in 0.0789482593536377 0.41716742515563965 0.41597414016723633 0.12343811988830566 0.08626294136047363
rand_14000000_10.in 0.10278558731079102 0.4753422737121582 0.49390149116516113 0.14820432662963867 0.11998176574707031
rand_14000000_2.in 0.1565260887145996 0.5629453659057617 0.5732746124267578 0.2509913444519043 0.13097071647644043
rand_14000000_26.in 0.08457708358764648 0.49210286140441895 0.5159940719604492 0.1210794448852539 0.08762311935424805
rand_14000000_3.in 0.13913631439208984 0.5073916912078857 0.5114288330078125 0.23821544647216797 0.12538433074951172
rand_14000000_4.in 0.12701654434204102 0.5241315364837646 0.5106875896453857 0.1795363426208496 0.11468982696533203
rand_14000000_52.in 0.07628345489501953 0.42411279678344727 0.4249861240386963 0.11452960968017578 0.07749581336975098
rand_14000000_62.in 0.0755007266998291 0.4240691661834717 0.4315676689147949 0.1134955883026123 0.07732057571411133
rand_15000000_10.in 0.09349656105041504 0.47992610931396484 0.4968297481536865 0.1436610221862793 0.09781265258789062
rand_15000000_2.in 0.15247392654418945 0.5521237850189209 0.5519742965698242 0.21494054794311523 0.12732291221618652
rand_15000000_26.in 0.08309364318847656 0.4441249370574951 0.4527137279510498 0.1262059211730957 0.08620929718017578
rand_15000000_3.in 0.13515114784240723 0.5955970287322998 0.5683441162109375 0.23791146278381348 0.13646340370178223
rand_15000000_4.in 0.13984131813049316 0.5192134380340576 0.5463192462921143 0.2216956615447998 0.12048125267028809
rand_15000000_52.in 0.08385157585144043 0.4891388416290283 0.45727968215942383 0.12905097007751465 0.08858132362365723
rand_15000000_62.in 0.08975601196289062 0.4752235412597656 0.5387182235717773 0.1648728847503662 0.11044621467590332
rand_16000000_10.in 0.11811971664428711 0.5290682315826416 0.5146729946136475 0.16085076332092285 0.10257363319396973
rand_16000000_2.in 0.15336108207702637 0.5994408130645752 0.5805447101593018 0.24229764938354492 0.14787888526916504
rand_16000000_26.in 0.09797525405883789 0.5284974575042725 0.496967077255249 0.1550750732421875 0.09695196151733398
rand_16000000_3.in 0.15116167068481445 0.5814189910888672 0.5682952404022217 0.22999954223632812 0.14764165878295898
