=== letters ===
test_name cover_breslauer.e cover_maxgap.e cover_maxgap_static_mem.e cover_nlogn.e cover_recursive.e
letters_20000000_10_big_period.in 0.4199962615966797 0.9645583629608154 0.7873845100402832 0.18980860710144043 0.1876540184020996
letters_20000000_29_small_period2.in 0.4577908515930176 0.9770693778991699 0.7786173820495605 0.1856997013092041 0.17525577545166016
letters_20000000_16_small_period.in 0.41805076599121094 0.9797792434692383 0.8306849002838135 0.1859743595123291 0.17566919326782227
letters_20000000_58_big_period2.in 0.46211838722229004 0.9366297721862793 0.771043062210083 0.1843891143798828 0.18271732330322266
letters_20000000_51_random.in 0.4360034465789795 0.8944294452667236 0.7596797943115234 0.25467944145202637 0.18489718437194824
letters_20000000_42_small_period.in 0.4248018264770508 0.974879264831543 0.8363041877746582 0.18410778045654297 0.17451047897338867
letters_20000000_28_random.in 0.41608214378356934 0.9028623104095459 0.7719109058380127 0.26407694816589355 0.18689441680908203
letters_20000000_26_random2.in 0.40931153297424316 0.906170129776001 0.7783253192901611 0.2632558345794678 0.18689680099487305
letters_20000000_18_random2.in 0.41608405113220215 0.907174825668335 0.7767333984375 0.2697770595550537 0.19023799896240234
letters_20000000_48_random.in 0.4077470302581787 0.8893017768859863 0.7595527172088623 0.25407886505126953 0.18256616592407227
letters_20000000_62_random2.in 0.42223405838012695 0.8875899314880371 0.7527375221252441 0.2513773441314697 0.18144536018371582
letters_20000000_45_random.in 0.42136311531066895 0.8947200775146484 0.7678589820861816 0.25412821769714355 0.1831986904144287
letters_20000000_5_small_period2.in 0.42351841926574707 0.9525423049926758 0.7781167030334473 0.18657231330871582 0.17447233200073242
letters_20000000_39_big_period2.in 0.4316105842590332 0.9420840740203857 0.7879791259765625 0.18375349044799805 0.18144512176513672
letters_20000000_39_random2.in 0.41045117378234863 0.8962593078613281 0.7630019187927246 0.25570178031921387 0.1833508014678955
letters_20000000_50_big_period2.in 0.40908145904541016 0.9323179721832275 0.7590992450714111 0.1826028823852539 0.18094897270202637
letters_20000000_57_small_period2.in 0.4204869270324707 0.9729909896850586 0.7795383930206299 0.18374419212341309 0.17387914657592773
letters_20000000_31_random.in 0.4276759624481201 0.904644250869751 0.7735226154327393 0.2601807117462158 0.18618416786193848
letters_20000000_61_small_period.in 0.47968387603759766 0.9686415195465088 0.8163971900939941 0.18206501007080078 0.17549490928649902
